timestamp,username,account_type,src_ip,target,protocol,success,anomaly_type,is_anomaly
2024-01-28 16:45:00,svc_backup,service,184.29.56.16,backup-svr,tacacs,1,normal,0
2024-01-28 18:45:00,tchan,user,100.95.16.3,webmail,radius,1,normal,0
2024-01-28 20:37:00,svc_monitor,service,172.18.32.5,router-mgmt,tacacs,1,normal,0
2024-01-28 20:53:00,svc_deploy,service,184.29.60.2,deploy-host,tacacs,1,normal,0
2024-01-28 23:08:00,svc_backup,service,69.252.94.7,backup-svr,tacacs,1,normal,0
2024-01-29 01:31:00,net_admin1,admin,172.17.96.25,router-core,tacacs,1,off_hours_admin,1
2024-01-29 03:39:00,svc_backup,service,184.29.66.5,storage-mgmt,tacacs,1,normal,0
2024-01-29 04:16:00,svc_deploy,service,184.29.52.16,deploy-host,tacacs,1,normal,0
2024-01-29 05:13:00,svc_backup,service,184.29.66.6,storage-mgmt,tacacs,1,normal,0
2024-01-29 05:13:00,svc_deploy,service,184.29.54.14,deploy-host,tacacs,1,normal,0
2024-01-29 05:16:00,svc_backup,service,162.150.17.5,backup-svr,tacacs,1,normal,0
2024-01-29 05:52:00,svc_monitor,service,184.29.66.10,cmts-mgmt,tacacs,1,normal,0
2024-01-29 06:11:00,svc_monitor,service,172.18.160.15,router-mgmt,tacacs,1,normal,0
2024-01-29 07:23:00,svc_deploy,service,162.150.14.9,deploy-host,tacacs,1,normal,0
2024-01-29 07:47:00,fieldtech_b,field,10.4.160.50,cmts-mgmt,radius,1,normal,0
2024-01-29 08:00:00,net_admin2,admin,162.150.15.12,router-core,tacacs,1,normal,0
2024-01-29 08:26:00,fieldtech_b,field,96.0.32.100,cmts-mgmt,radius,1,normal,0
2024-01-29 08:44:00,svc_backup,service,162.150.10.17,storage-mgmt,tacacs,1,normal,0
2024-01-29 09:07:00,mwilliams,user,10.4.192.20,sharepoint,radius,1,normal,0
2024-01-29 09:16:00,svc_backup,service,184.29.57.13,backup-svr,tacacs,1,normal,0
2024-01-29 09:48:00,rjohnson,user,96.21.80.100,webmail,radius,1,normal,0
2024-01-29 10:02:00,svc_deploy,service,184.29.57.5,deploy-host,tacacs,1,normal,0
2024-01-29 10:24:00,mwilliams,user,73.13.144.1,sharepoint,radius,1,normal,0
2024-01-29 11:55:00,jsmith,user,10.3.96.10,vpn,radius,1,normal,0
2024-01-29 13:05:00,svc_backup,service,69.252.90.2,storage-mgmt,tacacs,1,normal,0
2024-01-29 13:05:00,alopez,user,172.17.128.25,intranet,radius,1,normal,0
2024-01-29 13:15:00,fieldtech_b,field,73.10.112.50,provisioning,radius,1,normal,0
2024-01-29 14:23:00,jsmith,user,10.4.96.30,webmail,radius,1,normal,0
2024-01-29 14:28:00,svc_monitor,service,184.29.62.14,router-mgmt,tacacs,1,normal,0
2024-01-29 15:14:00,net_admin2,admin,162.150.6.7,router-core,tacacs,1,normal,0
2024-01-29 15:32:00,net_admin1,admin,172.18.128.15,cmts,tacacs,1,normal,0
2024-01-29 16:21:00,tchan,user,100.67.248.2,webmail,radius,1,normal,0
2024-01-29 16:30:00,alopez,user,73.10.176.150,vpn,radius,1,normal,0
2024-01-29 16:31:00,svc_monitor,service,172.19.48.25,cmts-mgmt,tacacs,1,normal,0
2024-01-29 16:58:00,net_admin2,admin,162.150.0.7,router-core,tacacs,1,normal,0
2024-01-29 17:04:00,fieldtech_b,field,96.10.144.200,cmts-mgmt,radius,1,normal,0
2024-01-29 17:10:00,mwilliams,user,69.252.95.2,vpn,radius,1,impossible_velocity,1
2024-01-29 17:13:00,mwilliams,user,162.150.16.12,vpn,radius,1,impossible_velocity,1
2024-01-29 17:19:00,svc_deploy,service,162.150.14.4,git-runner,tacacs,1,normal,0
2024-01-29 17:46:00,svc_deploy,service,184.29.62.3,deploy-host,tacacs,1,normal,0
2024-01-29 18:07:00,svc_deploy,service,184.29.57.3,deploy-host,tacacs,1,normal,0
2024-01-29 18:32:00,fieldtech_a,field,10.1.0.30,provisioning,radius,1,normal,0
2024-01-29 23:09:00,svc_backup,service,69.252.94.8,storage-mgmt,tacacs,1,normal,0
2024-01-30 01:06:00,svc_backup,service,162.150.1.19,backup-svr,tacacs,1,normal,0
2024-01-30 01:57:00,svc_backup,service,184.29.53.14,storage-mgmt,tacacs,1,normal,0
2024-01-30 03:18:00,svc_backup,service,69.252.97.2,backup-svr,tacacs,1,normal,0
2024-01-30 04:21:00,net_admin1,admin,50.200.17.1,router-core,tacacs,1,off_hours_admin,1
2024-01-30 06:19:00,svc_backup,service,184.29.57.2,backup-svr,tacacs,1,normal,0
2024-01-30 06:23:00,svc_backup,service,69.252.80.18,storage-mgmt,tacacs,1,normal,0
2024-01-30 07:15:00,fieldtech_a,field,100.85.144.2,provisioning,radius,0,normal,0
2024-01-30 07:31:00,svc_monitor,service,69.252.94.7,cmts-mgmt,tacacs,1,normal,0
2024-01-30 07:57:00,svc_backup,service,184.29.67.18,backup-svr,tacacs,1,normal,0
2024-01-30 08:44:00,svc_deploy,service,184.29.57.7,git-runner,tacacs,1,normal,0
2024-01-30 08:46:00,svc_monitor,service,172.16.240.5,router-mgmt,tacacs,1,normal,0
2024-01-30 09:46:00,svc_deploy,service,162.150.14.4,git-runner,tacacs,1,normal,0
2024-01-30 10:12:00,net_admin1,admin,50.200.7.1,router-core,tacacs,1,normal,0
2024-01-30 10:23:00,svc_deploy,service,184.29.53.4,git-runner,tacacs,1,normal,0
2024-01-30 10:30:00,net_admin2,admin,184.29.50.9,router-core,tacacs,1,normal,0
2024-01-30 11:29:00,svc_backup,service,184.29.61.5,backup-svr,tacacs,1,normal,0
2024-01-30 12:35:00,fieldtech_b,field,73.15.176.150,provisioning,radius,1,normal,0
2024-01-30 12:38:00,svc_deploy,service,162.150.6.5,git-runner,tacacs,1,normal,0
2024-01-30 12:40:00,svc_backup,service,184.29.67.2,backup-svr,tacacs,1,normal,0
2024-01-30 12:58:00,root,root,69.252.96.3,router-core,tacacs,1,root_login,1
2024-01-30 12:58:00,svc_deploy,service,162.150.5.17,git-runner,tacacs,1,normal,0
2024-01-30 14:06:00,svc_deploy,service,184.29.64.6,deploy-host,tacacs,1,normal,0
2024-01-30 15:17:00,svc_backup,service,184.29.56.8,backup-svr,tacacs,1,normal,0
2024-01-30 15:21:00,svc_deploy,service,184.29.66.3,git-runner,tacacs,1,normal,0
2024-01-30 15:34:00,fieldtech_a,field,73.18.176.1,cmts-mgmt,radius,1,normal,0
2024-01-30 16:35:00,svc_deploy,service,162.150.8.8,git-runner,tacacs,1,normal,0
2024-01-30 16:40:00,fieldtech_a,field,100.88.32.3,cmts-mgmt,radius,1,normal,0
2024-01-30 17:41:00,tchan,user,10.1.64.20,webmail,radius,1,normal,0
2024-01-30 17:42:00,svc_monitor,service,172.18.144.15,cmts-mgmt,tacacs,1,normal,0
2024-01-30 18:34:00,fieldtech_a,field,100.67.72.2,cmts-mgmt,radius,1,normal,0
2024-01-30 19:39:00,svc_backup,service,162.150.8.19,backup-svr,tacacs,1,normal,0
2024-01-30 20:11:00,svc_deploy,service,162.150.7.6,git-runner,tacacs,1,normal,0
2024-01-30 21:12:00,svc_deploy,service,184.29.60.11,deploy-host,tacacs,1,normal,0
2024-01-30 23:10:00,svc_backup,service,184.29.64.13,backup-svr,tacacs,1,normal,0
2024-01-30 23:38:00,svc_deploy,service,162.150.16.4,deploy-host,tacacs,1,normal,0
2024-01-30 23:47:00,svc_monitor,service,172.19.144.5,router-mgmt,tacacs,1,normal,0
